INDEX,TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
4049,0,0,39.0,0,9.0,61898.0946086055,No,118758.0,Yes,M,z_High School,z_Blue Collar,67,Commercial,1500.0,6,Minivan,yes,0.0,0,No,1,8.0,z_Highly Rural/ Rural
4050,0,2,61.0,2,13.0,48734.0,No,207509.0,Yes,z_F,z_High School,z_Blue Collar,49,Commercial,12470.0,4,Sports Car,no,0.0,0,No,5,1.0,z_Highly Rural/ Rural
4053,0,0,52.0,0,12.0,54096.0,No,191881.0,z_No,M,z_High School,z_Blue Collar,26,Commercial,28200.0,6,Panel Truck,yes,0.0,0,No,5,8.32832309502026,Highly Urban/ Urban
4054,0,0,46.0,0,11.0,50863.0,No,199438.0,Yes,z_F,z_High School,Clerical,17,Commercial,18920.0,11,Pickup,no,0.0,0,No,1,8.0,Highly Urban/ Urban
4055,1,0,36.0,0,11.0,158.0,No,0.0,Yes,M,z_High School,Student,33,Commercial,10510.0,6,Pickup,yes,38190.0,2,Yes,7,12.0,Highly Urban/ Urban
4057,0,0,43.0,3,15.0,39432.0,No,117343.0,Yes,M,z_High School,z_Blue Collar,41,Commercial,9740.0,1,Minivan,yes,6324.0,3,No,3,6.0,Highly Urban/ Urban
4058,0,0,43.0,0,0.0,0.0,No,0.0,z_No,M,z_High School,Student,14,Commercial,5790.0,6,Pickup,yes,0.0,0,No,0,1.0,Highly Urban/ Urban
4060,0,0,52.0,0,9.0,151150.0,No,414734.0,Yes,M,Masters,Manager,29,Private,23490.0,10,Minivan,yes,0.0,0,No,0,8.32832309502026,Highly Urban/ Urban
4061,0,0,27.0,0,9.0,81474.0,No,0.0,z_No,z_F,Bachelors,z_Blue Collar,39,Commercial,25720.0,10,Pickup,no,6985.0,3,No,3,13.0,Highly Urban/ Urban
4062,1,0,55.0,0,12.0,26088.0,No,0.0,z_No,M,<High School,z_Blue Collar,40,Private,5220.0,7,Pickup,yes,2158.0,3,No,2,6.0,Highly Urban/ Urban
4063,0,0,53.0,0,13.0,97531.0,No,301461.0,Yes,M,Masters,z_Blue Collar,55,Commercial,25350.0,13,Panel Truck,yes,5477.0,1,No,0,19.0,Highly Urban/ Urban
4064,0,0,31.0,1,0.0,0.0,No,0.0,Yes,z_F,z_High School,Student,46,Private,2480.0,1,Sports Car,no,0.0,0,No,0,1.0,Highly Urban/ Urban
4065,0,0,46.0,0,11.0,45045.0,No,159854.0,Yes,M,z_High School,z_Blue Collar,35,Commercial,6100.0,7,Minivan,yes,0.0,0,No,0,9.0,z_Highly Rural/ Rural
4066,0,0,53.0,0,15.0,106622.0,No,334528.0,Yes,z_F,Masters,Lawyer,31,Private,21750.0,10,Minivan,no,0.0,0,No,4,17.0,Highly Urban/ Urban
4067,0,0,46.0,0,14.0,103884.0,No,305037.0,z_No,M,Masters,z_Blue Collar,47,Commercial,16490.0,1,Van,yes,0.0,0,No,0,14.0,Highly Urban/ Urban
4068,0,0,48.0,0,11.0,61898.0946086055,No,252119.0,Yes,M,z_High School,z_Blue Collar,45,Commercial,18370.0,4,Van,yes,0.0,0,No,0,1.0,z_Highly Rural/ Rural
4070,0,0,42.0,2,14.0,61898.0946086055,No,289626.0,Yes,M,PhD,Manager,25,Private,15990.0,1,Minivan,yes,0.0,0,No,0,14.0,Highly Urban/ Urban
4071,0,0,52.0,0,13.0,101282.0,No,154867.2897232688,Yes,z_F,Masters,Manager,28,Private,10160.0,11,z_SUV,no,0.0,0,No,0,13.0,Highly Urban/ Urban
4072,1,0,54.0,0,10.499286363046581,21866.0,No,163729.0,Yes,z_F,z_High School,Clerical,47,Private,18200.0,1,Minivan,no,8375.0,1,No,1,10.0,Highly Urban/ Urban
4073,0,0,58.0,4,16.0,46214.0,No,241259.0,Yes,M,z_High School,Clerical,34,Private,18860.0,11,Van,yes,0.0,0,No,0,12.0,Highly Urban/ Urban
4075,0,1,43.0,3,10.0,40232.0,No,164521.0,Yes,M,z_High School,Clerical,81,Commercial,5520.0,4,Pickup,no,0.0,0,No,0,8.32832309502026,z_Highly Rural/ Rural
4078,0,0,35.0,3,13.0,1344.0,No,154867.2897232688,Yes,z_F,z_High School,Student,36,Commercial,14960.0,4,z_SUV,no,8206.0,1,No,2,6.0,Highly Urban/ Urban
4080,0,2,41.0,2,13.0,34056.0,No,122908.0,Yes,z_F,z_High School,z_Blue Collar,29,Commercial,1500.0,6,z_SUV,no,4576.0,3,No,3,1.0,Highly Urban/ Urban
4082,1,0,38.0,4,14.0,40248.0,No,166402.0,Yes,M,z_High School,z_Blue Collar,42,Commercial,20280.0,1,Van,no,4162.0,3,No,7,9.0,Highly Urban/ Urban
4083,0,0,44.0,0,8.0,67813.0,No,252457.0,Yes,M,Bachelors,Professional,11,Private,16480.0,13,Minivan,yes,0.0,0,No,1,7.0,z_Highly Rural/ Rural
4084,0,0,28.0,1,10.0,16045.0,Yes,0.0,z_No,M,<High School,Clerical,42,Private,1590.0,4,Minivan,yes,0.0,0,No,1,5.0,z_Highly Rural/ Rural
4085,0,0,46.0,0,9.0,59838.0,No,192061.0,Yes,M,Masters,Lawyer,58,Private,12080.0,6,Pickup,no,1982.0,1,No,4,12.0,Highly Urban/ Urban
4086,1,0,50.0,0,13.0,35097.0,No,159912.0,z_No,z_F,<High School,Clerical,21,Private,15690.0,1,Sports Car,no,0.0,0,Yes,0,1.0,Highly Urban/ Urban
4087,0,0,51.0,0,10.0,117809.0,No,0.0,z_No,M,z_High School,Professional,68,Commercial,23740.0,4,Panel Truck,yes,0.0,0,No,2,8.0,z_Highly Rural/ Rural
4089,0,0,45.0,0,13.0,59958.0,No,0.0,z_No,M,Masters,Lawyer,36,Private,6000.0,21,Pickup,yes,0.0,0,No,1,8.32832309502026,z_Highly Rural/ Rural
4090,0,0,57.0,0,13.0,196889.0,No,484353.0,z_No,M,Masters,Professional,42,Commercial,7910.0,1,Minivan,yes,0.0,0,Yes,5,15.0,Highly Urban/ Urban
4091,0,1,41.0,2,13.0,58963.0,No,214655.0,Yes,M,Masters,Lawyer,25,Private,17310.0,16,Van,no,6412.0,1,No,1,11.0,Highly Urban/ Urban
4092,0,0,55.0,0,13.0,234568.0,No,553501.0,Yes,z_F,PhD,Lawyer,54,Private,24960.0,1,Van,no,7642.0,2,No,0,8.32832309502026,Highly Urban/ Urban
4093,0,0,44.0,0,8.0,61898.0946086055,No,231094.0,Yes,z_F,Masters,Lawyer,29,Private,18890.0,1,Minivan,no,0.0,0,No,0,21.0,Highly Urban/ Urban
4094,0,0,42.0,2,13.0,7313.0,No,94969.0,Yes,z_F,Bachelors,Home Maker,25,Private,7520.0,1,Sports Car,no,1101.0,1,No,0,9.0,Highly Urban/ Urban
4095,0,0,42.0,0,11.0,23937.0,No,154867.2897232688,Yes,z_F,z_High School,Professional,35,Private,10840.0,4,Minivan,no,0.0,0,No,3,9.0,Highly Urban/ Urban
4096,0,0,46.0,0,6.0,140113.0,No,363845.0,Yes,M,Bachelors,z_Blue Collar,30,Commercial,22780.0,21,Panel Truck,no,7601.0,2,No,7,10.0,Highly Urban/ Urban
4097,0,0,47.0,0,10.0,71976.0,No,207191.0,z_No,M,Bachelors,z_Blue Collar,21,Commercial,34790.0,4,Panel Truck,yes,0.0,0,No,3,11.0,Highly Urban/ Urban
4098,1,0,39.0,0,8.0,28924.0,No,140957.0,Yes,M,<High School,Clerical,26,Commercial,28000.0,7,Panel Truck,yes,0.0,0,No,1,6.0,Highly Urban/ Urban
4099,1,0,37.0,3,14.0,40924.0,Yes,203314.0,z_No,M,z_High School,z_Blue Collar,12,Commercial,9290.0,1,Pickup,yes,4567.0,3,No,0,1.0,Highly Urban/ Urban
4100,0,0,52.0,0,11.0,19421.0,No,0.0,z_No,z_F,<High School,Home Maker,50,Private,10460.0,10,z_SUV,no,0.0,0,No,0,1.0,Highly Urban/ Urban
4101,0,0,47.0,0,11.0,125125.0,No,335460.0,Yes,z_F,PhD,Professional,12,Commercial,29620.0,11,Pickup,no,10321.0,1,No,4,17.0,Highly Urban/ Urban
4102,0,0,53.0,0,0.0,0.0,No,0.0,z_No,M,z_High School,Student,43,Commercial,8640.0,13,Pickup,yes,0.0,0,Yes,0,1.0,Highly Urban/ Urban
4103,0,0,49.0,0,12.0,61898.0946086055,No,328587.0,Yes,z_F,PhD,Doctor,37,Private,19480.0,13,Pickup,no,0.0,0,Yes,0,8.32832309502026,Highly Urban/ Urban
4104,0,0,42.0,3,15.0,74549.0,Yes,0.0,z_No,M,Masters,z_Blue Collar,62,Commercial,6530.0,4,Pickup,yes,0.0,0,No,0,7.0,z_Highly Rural/ Rural
4106,0,0,47.0,0,7.0,69560.0,No,0.0,z_No,M,z_High School,z_Blue Collar,33,Commercial,18240.0,17,Van,yes,0.0,0,No,0,1.0,z_Highly Rural/ Rural
4107,0,0,38.0,0,14.0,57936.0,No,203583.0,Yes,M,Bachelors,Professional,32,Private,15740.0,4,Minivan,yes,0.0,0,No,0,11.0,Highly Urban/ Urban
4108,0,0,55.0,0,12.0,58163.0,No,223080.0,Yes,M,Masters,Lawyer,53,Private,34030.0,1,Minivan,yes,0.0,0,No,2,16.0,Highly Urban/ Urban
4109,0,0,42.0,0,12.0,91845.0,No,261848.0,Yes,z_F,Masters,Professional,41,Private,15650.0,4,Minivan,no,0.0,0,No,0,19.0,Highly Urban/ Urban
4110,1,0,50.0,0,12.0,47991.0,No,214996.0,z_No,z_F,Bachelors,z_Blue Collar,53,Commercial,11300.0,6,z_SUV,no,2159.0,1,No,0,9.0,Highly Urban/ Urban
4111,1,0,42.0,0,10.0,41293.0,No,0.0,z_No,z_F,z_High School,Clerical,48,Private,5700.0,10,z_SUV,no,0.0,0,No,0,8.0,Highly Urban/ Urban
4112,0,1,45.0,2,9.0,19917.0,Yes,102059.0,z_No,z_F,<High School,Clerical,50,Private,9550.0,1,z_SUV,no,0.0,0,No,0,1.0,Highly Urban/ Urban
4113,1,0,41.0,0,6.0,9536.0,No,0.0,z_No,M,<High School,z_Blue Collar,30,Private,6550.0,4,Pickup,no,0.0,0,No,0,1.0,Highly Urban/ Urban
4114,0,0,46.0,0,0.0,0.0,No,154867.2897232688,z_No,z_F,z_High School,Home Maker,19,Private,6990.0,1,z_SUV,no,0.0,0,No,3,9.0,Highly Urban/ Urban
4115,0,0,34.0,1,11.0,44572.0,Yes,154867.2897232688,z_No,z_F,z_High School,z_Blue Collar,52,Commercial,9360.0,4,z_SUV,no,0.0,0,Yes,0,1.0,Highly Urban/ Urban
4116,0,0,46.0,0,8.0,102092.0,No,0.0,z_No,M,Masters,Lawyer,25,Private,1500.0,9,Minivan,yes,2619.0,2,No,2,8.0,Highly Urban/ Urban
4117,0,0,60.0,0,13.0,38395.0,No,0.0,z_No,M,Bachelors,Professional,17,Private,12520.0,3,z_SUV,yes,20667.0,2,Yes,1,13.0,Highly Urban/ Urban
4118,1,0,46.0,0,7.0,50252.0,No,182910.0,Yes,M,Masters,z_Blue Collar,63,Commercial,18050.0,7,Van,yes,9351.0,2,No,5,1.0,Highly Urban/ Urban
4119,1,1,42.0,1,12.0,14705.0,Yes,97885.0,z_No,z_F,z_High School,Home Maker,45,Private,11020.0,4,z_SUV,no,0.0,0,No,0,5.0,Highly Urban/ Urban
4120,1,0,57.0,0,8.0,81767.0,No,308350.0,Yes,z_F,z_High School,z_Blue Collar,30,Commercial,15570.0,4,z_SUV,no,4734.0,2,No,7,7.0,Highly Urban/ Urban
4121,0,0,50.0,0,0.0,0.0,No,88189.0,Yes,z_F,Bachelors,Home Maker,44,Private,8370.0,7,Sports Car,no,4123.0,3,No,0,1.0,Highly Urban/ Urban
4122,1,0,25.0,1,9.0,71207.0,No,202437.0,Yes,M,Bachelors,Professional,19,Commercial,23910.0,7,Panel Truck,yes,548.0,2,No,7,12.0,Highly Urban/ Urban
4123,0,0,40.0,1,13.0,113747.0,No,271639.0,Yes,z_F,Masters,z_Blue Collar,19,Commercial,18080.0,7,Pickup,no,0.0,0,No,0,13.0,Highly Urban/ Urban
4124,0,0,53.0,0,15.0,186173.0,No,154867.2897232688,Yes,z_F,Masters,Lawyer,11,Private,25420.0,7,Minivan,no,0.0,0,No,0,14.0,Highly Urban/ Urban
4126,0,0,35.0,0,8.0,33522.0,No,123260.0,Yes,M,Masters,z_Blue Collar,53,Commercial,7600.0,6,Pickup,yes,0.0,0,Yes,0,19.0,Highly Urban/ Urban
4127,0,0,35.0,2,13.0,55262.0,No,170646.0,Yes,z_F,Bachelors,z_Blue Collar,20,Commercial,10530.0,7,z_SUV,no,6444.0,3,No,0,7.0,Highly Urban/ Urban
4128,0,0,55.0,0,13.0,9619.0,No,126015.0,Yes,z_F,PhD,Doctor,20,Private,7960.0,1,z_SUV,no,0.0,0,No,2,15.0,Highly Urban/ Urban
4129,1,1,59.0,2,14.0,27823.0,No,161744.0,Yes,z_F,Masters,Home Maker,49,Private,3950.0,6,z_SUV,no,0.0,0,No,0,9.0,z_Highly Rural/ Rural
4130,1,0,38.0,1,17.0,14098.0,No,60733.0,Yes,z_F,<High School,Clerical,27,Private,6710.0,10,Sports Car,no,3545.0,2,No,0,1.0,Highly Urban/ Urban
4131,0,3,44.0,4,10.0,73724.0,Yes,0.0,z_No,z_F,z_High School,z_Blue Collar,50,Commercial,19330.0,11,Minivan,no,0.0,0,No,5,1.0,z_Highly Rural/ Rural
4132,0,1,40.0,2,11.0,43098.0,Yes,224877.0,z_No,z_F,z_High School,Clerical,14,Private,9810.0,13,z_SUV,no,3137.0,1,No,9,11.0,Highly Urban/ Urban
4133,0,0,54.0,0,11.0,36231.0,No,153711.0,Yes,M,Masters,z_Blue Collar,28,Commercial,31800.0,13,Panel Truck,no,0.0,0,No,2,14.0,Highly Urban/ Urban
4135,0,0,51.0,0,6.0,101320.0,No,297694.0,Yes,z_F,Bachelors,z_Blue Collar,20,Commercial,16730.0,4,z_SUV,no,0.0,0,No,0,10.0,Highly Urban/ Urban
4136,0,0,58.0,0,14.0,89858.0,No,272665.0,Yes,z_F,Bachelors,Professional,33,Private,22040.0,6,Minivan,no,8510.0,3,No,0,13.0,Highly Urban/ Urban
4137,0,0,50.0,0,13.0,57387.0,No,181408.0,Yes,M,Bachelors,Professional,8,Private,12240.0,6,Minivan,yes,0.0,0,No,0,11.0,Highly Urban/ Urban
4138,0,0,29.0,1,11.0,87621.0,No,258898.0,Yes,z_F,Masters,z_Blue Collar,32,Private,13410.0,6,z_SUV,no,44735.0,2,No,4,9.0,Highly Urban/ Urban
4140,1,0,45.0,2,12.0,61898.0946086055,No,335380.0,Yes,z_F,Masters,Manager,13,Private,14780.0,7,z_SUV,no,0.0,0,No,0,12.0,Highly Urban/ Urban
4141,0,1,43.0,1,11.0,71724.0,Yes,0.0,z_No,z_F,z_High School,z_Blue Collar,36,Commercial,29900.0,6,Pickup,no,0.0,0,No,2,1.0,z_Highly Rural/ Rural
4142,1,0,46.0,0,7.0,60551.0,No,0.0,z_No,z_F,Bachelors,Professional,36,Commercial,25850.0,1,Pickup,no,1294.0,1,No,0,10.0,Highly Urban/ Urban
4143,0,0,36.0,0,9.0,51353.0,No,0.0,z_No,z_F,z_High School,z_Blue Collar,66,Commercial,6710.0,1,Sports Car,no,3863.0,1,No,3,9.0,z_Highly Rural/ Rural
4144,1,0,60.0,0,12.0,45038.0,No,242566.0,z_No,z_F,Bachelors,Professional,43,Private,17980.0,3,Minivan,no,0.0,0,No,1,16.0,Highly Urban/ Urban
4145,0,0,33.0,1,11.0,9981.0,No,126082.0,Yes,z_F,<High School,Clerical,18,Private,2500.0,17,z_SUV,no,0.0,0,No,1,6.0,Highly Urban/ Urban
4147,0,0,45.0,0,13.0,87420.0,No,244089.0,Yes,M,Bachelors,z_Blue Collar,55,Commercial,17330.0,5,Minivan,yes,0.0,0,No,2,5.0,Highly Urban/ Urban
4148,1,0,37.0,0,12.0,38128.0,No,139340.0,Yes,z_F,z_High School,z_Blue Collar,51,Commercial,23350.0,1,z_SUV,no,0.0,0,No,0,10.0,z_Highly Rural/ Rural
4150,0,0,52.0,0,8.0,21727.0,No,175392.0,Yes,M,<High School,Clerical,64,Commercial,17270.0,1,Van,no,0.0,0,No,0,6.0,z_Highly Rural/ Rural
4152,0,0,36.0,0,4.0,2411.0,No,0.0,z_No,z_F,z_High School,Student,64,Commercial,6980.0,1,z_SUV,no,0.0,0,No,0,9.0,z_Highly Rural/ Rural
4153,0,0,57.0,0,14.0,144342.0,No,403628.0,Yes,M,Bachelors,Manager,32,Private,8540.0,6,Pickup,yes,0.0,0,No,0,8.0,Highly Urban/ Urban
4154,0,0,49.0,0,12.0,46336.0,No,159199.0,Yes,z_F,<High School,Clerical,12,Private,21590.0,1,Minivan,no,0.0,0,No,0,4.0,Highly Urban/ Urban
4156,0,0,46.0,0,10.0,50117.0,No,169838.0,Yes,M,Bachelors,Manager,36,Commercial,11110.0,1,Pickup,yes,5303.0,3,No,2,6.0,Highly Urban/ Urban
4158,0,0,62.0,0,14.0,61898.0946086055,No,215950.0,Yes,M,<High School,z_Blue Collar,48,Private,12290.0,1,z_SUV,yes,0.0,0,No,0,7.0,z_Highly Rural/ Rural
4159,1,0,45.0,0,10.499286363046581,73326.0,No,256305.0,Yes,z_F,z_High School,z_Blue Collar,28,Commercial,14650.0,10,Minivan,no,12098.0,2,Yes,7,1.0,Highly Urban/ Urban
4160,0,0,41.0,0,0.0,0.0,No,95757.0,Yes,z_F,Masters,Lawyer,33,Private,8870.0,1,z_SUV,no,0.0,0,Yes,1,10.0,Highly Urban/ Urban
4161,1,0,39.0,0,12.0,87416.0,No,231934.0,Yes,M,Bachelors,z_Blue Collar,30,Commercial,18330.0,1,Van,no,6690.0,2,No,0,9.0,Highly Urban/ Urban
4162,0,0,53.0,0,10.499286363046581,77352.0,No,249371.0,Yes,z_F,Bachelors,z_Blue Collar,51,Commercial,32260.0,1,Minivan,no,3115.0,2,No,2,13.0,Highly Urban/ Urban
4163,1,1,45.0,3,10.0,15796.0,No,145824.0,Yes,z_F,<High School,Clerical,42,Private,15860.0,1,z_SUV,no,29536.0,2,Yes,2,1.0,Highly Urban/ Urban
4164,1,0,58.0,0,10.499286363046581,1102.0,No,0.0,Yes,M,<High School,Student,11,Private,10900.0,1,Minivan,yes,0.0,0,No,0,1.0,Highly Urban/ Urban
4165,0,1,49.0,0,6.0,137537.0,No,375497.0,Yes,M,Masters,Lawyer,22,Private,9260.0,9,Minivan,yes,0.0,0,No,1,10.0,Highly Urban/ Urban
4166,0,0,48.0,0,10.0,14882.0,No,111509.0,Yes,z_F,Masters,Lawyer,32,Private,11550.0,7,z_SUV,no,0.0,0,No,0,11.0,Highly Urban/ Urban
4167,0,0,58.0,0,15.0,98573.0,No,0.0,z_No,M,Bachelors,z_Blue Collar,22,Commercial,19200.0,6,Minivan,yes,2459.0,1,No,0,6.0,Highly Urban/ Urban
4169,0,0,49.0,0,14.0,47796.0,No,201302.0,Yes,M,z_High School,z_Blue Collar,37,Commercial,15620.0,7,Minivan,yes,5150.0,2,No,1,1.0,Highly Urban/ Urban
4171,0,0,55.0,1,15.0,114134.0,No,341067.0,Yes,z_F,Masters,Lawyer,18,Private,20290.0,11,Minivan,no,0.0,0,No,0,16.0,Highly Urban/ Urban
4172,0,0,43.0,2,18.0,36945.0,No,122062.0,Yes,z_F,<High School,z_Blue Collar,30,Commercial,21100.0,6,Pickup,no,0.0,0,No,0,1.0,Highly Urban/ Urban
4173,0,1,36.0,2,0.0,0.0,No,0.0,Yes,z_F,<High School,Home Maker,36,Private,1500.0,6,z_SUV,no,0.0,0,No,3,7.0,Highly Urban/ Urban
4175,0,2,41.0,2,13.0,34056.0,No,122908.0,Yes,z_F,z_High School,z_Blue Collar,29,Commercial,6180.0,4,Sports Car,no,502.0,1,No,5,1.0,Highly Urban/ Urban
4176,0,0,37.0,2,13.0,31722.0,Yes,127110.0,z_No,M,z_High School,Home Maker,35,Private,12660.0,6,Minivan,yes,0.0,0,No,0,6.0,Highly Urban/ Urban
4177,0,0,53.0,0,10.0,24904.0,No,150064.0,z_No,M,<High School,z_Blue Collar,19,Private,10840.0,1,Minivan,yes,6841.0,2,No,0,1.0,Highly Urban/ Urban
4178,0,0,46.0,0,13.0,36607.0,No,206422.0,Yes,M,z_High School,z_Blue Collar,85,Commercial,17540.0,10,Van,no,0.0,0,No,1,1.0,z_Highly Rural/ Rural
4180,0,0,39.0,0,14.0,57550.0,No,184666.0,Yes,M,Masters,Lawyer,54,Private,3200.0,1,Minivan,yes,1517.0,1,No,0,8.32832309502026,Highly Urban/ Urban
4181,0,0,57.0,0,10.0,58924.0,No,209735.0,Yes,M,Bachelors,Professional,16,Commercial,6470.0,1,Pickup,yes,0.0,0,Yes,3,12.0,z_Highly Rural/ Rural
4182,0,0,50.0,0,8.0,33870.0,No,175517.0,z_No,z_F,<High School,Clerical,40,Private,4890.0,17,z_SUV,no,0.0,0,No,2,8.32832309502026,Highly Urban/ Urban
4183,1,0,54.0,0,12.0,61898.0946086055,No,201483.0,Yes,M,<High School,z_Blue Collar,36,Commercial,11030.0,10,Pickup,yes,32922.0,3,Yes,7,4.0,Highly Urban/ Urban
4184,1,0,39.0,2,7.0,12236.0,No,92520.0,Yes,z_F,z_High School,Home Maker,66,Private,16320.0,1,z_SUV,no,4352.0,3,No,1,8.0,Highly Urban/ Urban
4186,1,0,48.0,0,12.0,59146.0,No,239920.0,z_No,z_F,Masters,Lawyer,45,Private,20360.0,6,z_SUV,no,6710.0,1,No,0,16.0,Highly Urban/ Urban
4187,1,0,47.0,0,10.499286363046581,62486.0,No,0.0,z_No,M,Bachelors,Professional,57,Commercial,20690.0,6,Van,no,14915.0,1,Yes,0,4.0,Highly Urban/ Urban
4188,0,0,48.0,0,11.0,89404.0,No,288123.0,z_No,M,Bachelors,Manager,35,Private,15240.0,3,Minivan,yes,0.0,0,No,1,11.0,Highly Urban/ Urban
4189,0,0,33.0,0,11.0,91549.0,No,269268.0,Yes,M,Masters,Lawyer,51,Private,13950.0,3,Minivan,yes,0.0,0,No,0,13.0,Highly Urban/ Urban
4190,0,0,52.0,0,10.499286363046581,35259.0,No,0.0,z_No,M,Masters,Lawyer,8,Private,12850.0,4,Minivan,no,1304.0,1,No,5,16.0,Highly Urban/ Urban
4191,0,0,44.0,3,12.0,69620.0,No,239561.0,Yes,M,Masters,Manager,37,Commercial,22830.0,9,Panel Truck,yes,0.0,0,No,0,15.0,Highly Urban/ Urban
4192,0,3,43.0,3,15.0,41394.0,No,142306.0,Yes,M,z_High School,Clerical,19,Commercial,27010.0,1,Panel Truck,yes,3988.0,3,No,3,9.0,Highly Urban/ Urban
4193,1,0,29.0,3,15.0,45828.0,Yes,149103.0,z_No,M,z_High School,z_Blue Collar,20,Commercial,16420.0,10,Minivan,no,8171.0,2,No,0,10.0,Highly Urban/ Urban
4194,0,0,41.0,0,11.0,85056.0,No,270894.0,Yes,M,Masters,Lawyer,38,Private,10440.0,4,Pickup,no,0.0,0,No,0,19.0,z_Highly Rural/ Rural
4195,0,0,48.0,0,13.0,132869.0,No,393765.0,Yes,M,Masters,z_Blue Collar,38,Commercial,22360.0,1,Van,no,0.0,0,No,0,8.32832309502026,z_Highly Rural/ Rural
4196,0,0,49.0,0,13.0,90468.0,No,269584.0,Yes,z_F,PhD,z_Blue Collar,40,Commercial,30330.0,1,Pickup,no,0.0,0,No,0,8.32832309502026,Highly Urban/ Urban
4197,0,0,45.0,2,1.0,42133.0,No,184640.0,Yes,z_F,<High School,z_Blue Collar,20,Private,10530.0,16,Sports Car,no,0.0,0,No,0,5.0,z_Highly Rural/ Rural
4198,1,1,37.0,1,12.0,152060.0,Yes,0.0,z_No,z_F,PhD,Manager,34,Private,33380.0,1,Pickup,no,0.0,0,No,0,8.32832309502026,Highly Urban/ Urban
4200,0,0,62.0,0,15.0,94344.0,No,259666.0,Yes,z_F,Masters,Lawyer,5,Private,20160.0,4,z_SUV,no,0.0,0,No,1,8.0,Highly Urban/ Urban
4201,0,0,49.0,0,11.0,6004.0,No,81701.0,Yes,M,Bachelors,Student,56,Commercial,16150.0,10,Minivan,yes,0.0,0,No,0,13.0,Highly Urban/ Urban
4202,0,0,38.0,2,14.0,9617.0,No,154867.2897232688,Yes,z_F,<High School,Clerical,65,Private,15200.0,1,Minivan,no,3165.0,2,No,0,1.0,Highly Urban/ Urban
4203,0,0,31.0,3,13.0,99412.0,Yes,0.0,z_No,z_F,PhD,Manager,29,Private,21180.0,17,z_SUV,no,0.0,0,No,0,11.0,Highly Urban/ Urban
4204,0,0,48.0,0,13.0,120483.0,No,358643.0,Yes,M,Masters,Professional,60,Private,6100.0,11,Minivan,yes,0.0,0,No,0,12.0,Highly Urban/ Urban
4206,0,0,51.0,0,11.0,64292.0,No,202366.0,Yes,M,Bachelors,z_Blue Collar,31,Commercial,13030.0,1,Minivan,yes,0.0,0,No,4,11.0,z_Highly Rural/ Rural
4207,0,0,44.0,0,9.0,76589.0,No,213661.0,z_No,M,z_High School,z_Blue Collar,11,Commercial,12680.0,4,Minivan,no,27779.0,4,No,0,5.0,Highly Urban/ Urban
4209,0,0,54.0,0,13.0,24397.0,No,143227.0,Yes,M,z_High School,Clerical,35,Private,15240.0,9,Minivan,no,0.0,0,No,0,1.0,Highly Urban/ Urban
4210,0,0,32.0,2,0.0,61898.0946086055,No,86502.0,Yes,z_F,<High School,Home Maker,39,Private,4700.0,7,z_SUV,no,0.0,0,No,0,6.0,z_Highly Rural/ Rural
4213,0,0,42.0,0,10.0,74484.0,No,154867.2897232688,z_No,M,Masters,z_Blue Collar,46,Commercial,5700.0,10,Pickup,yes,2090.0,2,No,1,5.0,Highly Urban/ Urban
4214,0,0,39.0,0,11.0,59995.0,No,0.0,z_No,M,z_High School,Clerical,38,Private,5400.0,10,Pickup,yes,0.0,0,No,2,6.0,z_Highly Rural/ Rural
4216,0,0,40.0,2,11.0,195506.0,Yes,0.0,z_No,M,PhD,Lawyer,32,Private,29520.0,4,Minivan,no,0.0,0,No,0,10.0,Highly Urban/ Urban
4218,0,0,57.0,0,10.499286363046581,53339.0,No,154867.2897232688,z_No,z_F,<High School,z_Blue Collar,37,Commercial,34150.0,4,Pickup,no,0.0,0,No,0,8.0,Highly Urban/ Urban
4220,0,2,43.0,2,10.0,1764.0,No,112808.0,Yes,z_F,<High School,Student,5,Private,1680.0,10,Sports Car,no,0.0,0,No,4,6.0,z_Highly Rural/ Rural
4221,0,0,49.0,0,14.0,122265.0,No,384884.0,Yes,z_F,Bachelors,z_Blue Collar,29,Commercial,19020.0,1,z_SUV,no,0.0,0,No,0,5.0,z_Highly Rural/ Rural
4222,0,0,50.0,0,0.0,0.0,No,91409.0,z_No,z_F,z_High School,Student,37,Private,6820.0,4,z_SUV,no,0.0,0,No,2,11.0,z_Highly Rural/ Rural
4223,0,2,38.0,3,15.0,61898.0946086055,No,339360.0,Yes,z_F,Bachelors,z_Blue Collar,15,Commercial,38260.0,1,Van,no,0.0,0,No,2,11.0,Highly Urban/ Urban
4224,1,0,38.0,2,12.0,81024.0,No,223678.0,Yes,M,Masters,z_Blue Collar,31,Commercial,21480.0,1,Van,yes,0.0,0,No,0,17.0,Highly Urban/ Urban
4225,0,0,33.0,1,12.0,120665.0,No,353724.0,Yes,z_F,Bachelors,Manager,35,Private,5820.0,1,Pickup,no,0.0,0,No,3,4.0,Highly Urban/ Urban
